Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Shape,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes,well-separated
figure_ascendingmarkersize50_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber1,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber1,600,3,['cluster'],50,0.7144804619972682,0.3285884857177734,0.6705143435892322,0.3427648544311523,0.5521757401580796,0.5292234420776367,0.7094266004063078,0.3274590969085693,0.6691351283141819,2.738322734832764,0.5948670427368414,0.3333134651184082,0.76972974289313,0.3180863857269287,0.7273741545685732,0.3179829120635986,0.9839564009800534,0.3211123943328857,0.6839222029797909,2.730560779571533,0.6806444952068712,0.3371226787567138,0.681662601228735,2.5142765045166016,0.8266666666666667,0.1332025527954101,11962,0.108781099319458,0.005,0.0984516143798828,0.0252159729225692,0.0568122863769531,5.093932387941864,0.0050008296966552,-,15.0,0,0,[],1-class-1-cluster
figure_descendingmarkersize10_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber1,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber1,600,3,['cluster'],10,0.7132196106877927,0.3156619071960449,0.6534008044833363,2.7822160720825195,0.9163559299489796,0.5374500751495361,0.6663089740341992,0.3083715438842773,0.7158835342706087,0.2998805046081543,0.8402790743809695,0.2971930503845215,0.9471730667329468,0.3000822067260742,0.5988358100385411,2.5253851413726807,0.2294636078618147,0.3062131404876709,0.8975924060160885,2.6951708793640137,0.8834090281434117,0.319606065750122,0.8876156819883443,0.3096988201141357,0.9733333333333334,0.1151971817016601,1038,2.375608444213867,0.005,0.1003615856170654,0.0252159729225692,0.0527663230895996,5.093932387941864,0.0048613548278808,-,15.0,4,0,[],1-class-1-cluster
figure_descendingmarkersize20_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber1,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber1,600,3,['cluster'],20,0.5417296211772942,0.3176548480987549,0.4540391738071511,0.3281574249267578,0.8391395880854301,0.5247182846069336,0.4819005075998636,2.4588940143585205,0.5390487333679128,0.309786319732666,0.7080302124316229,0.3029408454895019,0.8681378158457387,0.305790901184082,0.4085461040758575,0.3060939311981201,0.1065992717879842,0.3119010925292969,0.7991340288211923,2.7128922939300537,0.7613813377264265,2.6091904640197754,0.7876446869778702,0.3287937641143799,0.9466666666666668,0.12410569190979,4182,0.1076924800872802,0.005,0.1022009849548339,0.0252159729225692,0.0524678230285644,5.093932387941864,0.0047137737274169,-,15.0,2,0,[],1-class-1-cluster
figure_descendingmarkersize50_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber1,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber1,600,3,['cluster'],50,0.3686019993394812,2.777806520462036,0.26910925658218243,0.3244314193725586,0.7903820284120272,0.5292887687683105,0.3109504423242024,0.3342709541320801,0.3640458313805533,0.325650691986084,0.5678425832520635,0.3175952434539795,0.76091085323982,2.4327714443206787,0.2454613426217884,0.3148925304412842,0.0328648781612319,0.3231608867645263,0.6872730909419051,2.732961893081665,0.6303296169685726,0.3402473926544189,0.6781530226717871,0.3549466133117676,0.8266666666666667,0.1304430961608886,11962,2.801435947418213,0.005,0.1345093250274658,0.0252159729225692,0.0935084819793701,5.093932387941864,0.0070006847381591,-,15.0,0,0,[],1-class-1-cluster
figure_category_basedmarkersize10_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,600,3,['cluster' 'lip_cluster'],10,0.8197008765239249,0.3173732757568359,0.807057859668089,0.3235492706298828,0.92736959140162,0.5233306884765625,0.805365468030457,2.4933300018310547,0.8311333487747956,0.3090696334838867,0.8749041399011039,0.3068931102752685,0.9556326876052648,0.3083188533782959,0.7082950485802426,0.3024532794952392,0.3278213034409507,0.2941336631774902,0.9155161172306819,5.274760007858276,0.9143465540169194,0.3214039802551269,0.8825767196389291,0.3247368335723877,0.9916666666666668,0.1203720569610595,924,0.1060788631439209,0.0,0.1048951148986816,0.0245318050800056,0.075777530670166,5.4988193146996975,0.0050034523010253,-,15.0,1,0,[],1-class-1-cluster
figure_category_basedmarkersize20_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,600,3,['cluster' 'lip_cluster'],20,0.6487329886296505,2.622377634048462,0.6189270208786753,0.3175005912780761,0.8685312892011536,0.5167598724365234,0.6140876935871554,0.3129067420959472,0.6593498249893133,0.3058218955993652,0.741376789177093,0.3045287132263183,0.8841848954254765,2.35931396484375,0.4719598783201254,0.3143670558929443,0.1294303015105786,0.3116133213043213,0.8198362721373932,3.019766330718994,0.813423515409386,0.3210182189941406,0.7756919716819056,0.3257770538330078,0.975,0.1277294158935547,3663,2.457105875015259,0.0,0.1022324562072753,0.0245318050800056,0.0761017799377441,5.4988193146996975,0.0040504932403564,-,15.0,1,0,[],1-class-1-cluster
figure_category_basedmarkersize50_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,600,3,['cluster' 'lip_cluster'],50,0.4732309405160937,0.3336284160614013,0.42068938169367975,0.3454198837280273,0.789058234186991,0.5537633895874023,0.4255486079400686,2.88831090927124,0.4757420911320924,0.33258056640625,0.5944849526450582,0.3323426246643066,0.7788791579976087,0.3286964893341064,0.2669188942822981,0.3299531936645508,0.0380069176503122,0.3327610492706299,0.716711163292221,5.552628517150879,0.7024947135557351,0.3467504978179931,0.673458730931545,0.3376319408416748,0.8783333333333333,0.145693302154541,11777,0.1103525161743164,0.0,0.104435920715332,0.0245318050800056,0.0747785568237304,5.4988193146996975,0.0049817562103271,-,15.0,9,3,"[{'category': 'group_0', 'number': 3}]",1-class-1-cluster
figure_ascendingmarkersize10_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,600,3,['cluster' 'lip_cluster'],10,0.8990049773252329,2.811781167984009,0.8907011792462387,0.3405137062072754,0.8823867742405989,0.5215127468109131,0.9138237921077682,0.3067374229431152,0.903634131932442,0.2972676753997803,0.9170612223071284,0.3720021247863769,0.954594976448316,2.700589179992676,0.9019183275640728,0.3043441772460937,0.9733837743576924,0.2984993457794189,0.9154145622545999,3.0311639308929443,0.914247162248752,0.3251805305480957,0.8813403941251601,0.3293793201446533,0.9916666666666668,0.1184656620025634,924,2.3724570274353027,0.0,0.1040115356445312,0.0245318050800056,0.0740983486175537,5.4988193146996975,0.0040159225463867,-,15.0,0,0,[],1-class-1-cluster
figure_ascendingmarkersize20_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,600,3,['cluster' 'lip_cluster'],20,0.8120197442604379,0.3178639411926269,0.7896967216249201,0.3313221931457519,0.7656458641922308,0.5196628570556641,0.8360847513277241,2.8337268829345703,0.8127219278188095,0.3045146465301513,0.8310250723886853,0.296689510345459,0.8830559912149166,0.2978646755218506,0.8175655113692103,0.3018467426300049,0.9531923307876352,0.3015344142913818,0.8365156108607633,3.038184404373169,0.8332469870852184,2.560854434967041,0.7803439780468502,0.3301117420196533,0.975,0.1325235366821289,3663,0.1081917285919189,0.0,0.1038203239440918,0.0245318050800056,0.0755417346954345,5.4988193146996975,0.0051283836364746,-,15.0,0,0,[],1-class-1-cluster
figure_ascendingmarkersize50_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,600,3,['cluster' 'lip_cluster'],50,0.7079094595642693,0.3434107303619385,0.6705680068926605,2.772411823272705,0.6265782537990846,0.5242979526519775,0.7444840262142713,0.3408238887786865,0.7047636060226994,0.3398208618164062,0.7258004458881383,0.314777135848999,0.7820665127942305,0.3305065631866455,0.7128784864729996,2.889981508255005,0.932683886388192,0.316965103149414,0.7448434594203199,3.186635255813598,0.7373061366907523,0.3417685031890869,0.6829601307887105,0.3392319679260254,0.8783333333333333,0.1429610252380371,11777,2.523490190505981,0.0,0.0995090007781982,0.0245318050800056,0.0797760486602783,5.4988193146996975,0.00510835647583,-,15.0,4,0,[],1-class-1-cluster
figure_descendingmarkersize10_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,600,3,['cluster' 'lip_cluster'],10,0.8182769989972227,0.3120965957641601,0.8068641811038773,0.3254456520080566,0.9287090808584856,0.5159540176391602,0.8045470550388273,0.3059091567993164,0.8307836550500214,2.689605951309204,0.8748585856494766,0.2994287014007568,0.9553041385454668,0.3019440174102783,0.7067195690612573,0.3113613128662109,0.3275663933834704,0.3289535045623779,0.914769547805036,3.0707690715789795,0.9135864184736346,0.3247549533843994,0.8812636240291939,2.579529285430908,0.9916666666666668,0.117699384689331,924,0.1054596900939941,0.0,0.1061406135559082,0.0245318050800056,0.0768463611602783,5.498819314699698,0.005244493484497,-,15.0,0,0,[],1-class-1-cluster
figure_descendingmarkersize20_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,600,3,['cluster' 'lip_cluster'],20,0.6455258651307789,0.3440043926239013,0.6184935863426946,2.7958765029907227,0.8709721928719895,0.5259180068969727,0.612059552800359,0.3229985237121582,0.6585013160541339,0.3095681667327881,0.7411964500594563,0.3094463348388672,0.8839860935691601,0.371044397354126,0.4694306407849078,0.3149285316467285,0.129048447311048,2.6092567443847656,0.8176536302995703,3.079362869262696,0.8117163832037719,0.3396933078765869,0.7719174816662043,0.3575468063354492,0.975,0.1307265758514404,3663,0.1067280769348144,0.0,0.1066854000091552,0.0245318050800056,0.0838539600372314,5.498819314699698,0.0039901733398437,-,15.0,0,0,[],1-class-1-cluster
figure_descendingmarkersize50_clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber3_datanumber200_testnumbercategorysmall_repeatnumber2,600,3,['cluster' 'lip_cluster'],50,0.4666116358146506,0.3401970863342285,0.41994019461352916,0.3434576988220215,0.7942745837758609,0.5432944297790527,0.4214947460395738,0.3518624305725097,0.4740213703000764,0.3409848213195801,0.5940833733021598,2.9336273670196533,0.7792882372274376,0.3266172409057617,0.2628840921991712,0.327181339263916,0.0375233415969847,0.3355932235717773,0.7128250546610526,3.0459794998168945,0.6994726515312998,0.3626744747161865,0.6655781626529266,0.3449509143829345,0.8783333333333333,2.7570793628692627,11777,0.1134839057922363,0.0,0.1017401218414306,0.0245318050800056,0.0817911624908447,5.498819314699698,0.0041048526763916,-,15.0,0,3,"[{'category': 'group_0', 'number': 3}]",1-class-1-cluster
figure_category_basedmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],10,0.5059939871270838,0.3428072929382324,0.2256600641339841,0.3475632667541504,0.8220460290305635,0.5572874546051025,0.4811799546229366,2.9492406845092773,0.5351345200415338,0.3578963279724121,0.6950657708226939,0.3606476783752441,0.8409438130223985,0.3719937801361084,0.2049449098547759,0.323329210281372,0.2989530538402317,0.3267862796783447,0.761799729240042,10.59848141670227,0.7629305844396319,0.385185956954956,0.6649906239676087,0.3835678100585937,0.7646666666666667,0.1345453262329101,5602,0.1125247478485107,0.002,0.106860876083374,0.0241903340581843,0.1208295822143554,2.785697095461673,0.0114262104034423,-,15.0,59,3,"[{'category': 'group_0', 'number': 2}, {'category': 'group_1', 'number': 1}]",1-class-1-cluster
figure_category_basedmarkersize20_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],20,0.4215034361412604,3.0735552310943604,0.1645036444458189,0.367326021194458,0.7720015407242967,0.5573880672454834,0.4092458852009962,0.3479645252227783,0.4556241570062228,0.3523838520050049,0.6331985452524589,0.3493425846099853,0.7782100603046144,0.3605844974517822,0.1539573193459015,3.002401828765869,0.2868618545835506,0.5211901664733887,0.7005328032052032,8.065173387527466,0.7023467910950848,0.3958885669708252,0.6071601448925918,0.4042501449584961,0.5206666666666667,0.1396620273590088,12236,2.9376680850982666,0.002,0.1119582653045654,0.0241903340581843,0.1265196800231933,2.785697095461673,0.0102338790893554,-,15.0,59,4,"[{'category': 'group_0', 'number': 3}, {'category': 'group_1', 'number': 1}]",1-class-1-cluster
figure_category_basedmarkersize50_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],50,0.3419066477957267,0.3837833404541015,0.11119647301032565,0.3883202075958252,0.7582620563899375,0.5956861972808838,0.3361910130776907,0.3853340148925781,0.3753606596002903,3.043247938156128,0.5715798969289558,0.3815336227416992,0.7309277269215225,0.3963589668273926,0.1091049067142827,0.3689429759979248,0.2763849139684869,0.3688373565673828,0.6477438386191468,8.019562721252441,0.6498959072033121,0.4205093383789062,0.5868641164969342,3.080038070678711,0.322,0.1435892581939697,20935,0.1295897960662841,0.002,0.1115036010742187,0.0241903340581843,0.1353437900543213,2.785697095461673,0.0110232830047607,-,15.0,43,6,"[{'category': 'group_0', 'number': 5}, {'category': 'group_1', 'number': 1}]",1-class-1-cluster
figure_ascendingmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],10,0.6903568333375679,0.3538672924041748,0.7123862064776305,3.099493265151977,0.7114918999831825,0.5566420555114746,0.7527182750337801,0.3432259559631347,0.7429402313435292,0.3548955917358398,0.737329511697054,0.3552851676940918,0.8387896860582575,0.3859691619873047,0.7178167790483221,0.3348348140716553,0.9251440626194716,3.072118043899536,0.7535077585268984,8.135298490524292,0.7549815323973166,0.4001915454864502,0.6657518765750787,0.3910510540008545,0.7646666666666667,0.1368284225463867,5602,0.115518569946289,0.002,0.1066939830780029,0.0241903340581843,0.1228370666503906,2.785697095461673,0.01100754737854,-,15.0,21,2,"[{'category': 'group_1', 'number': 2}]",1-class-1-cluster
figure_ascendingmarkersize20_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],20,0.6261665559784486,0.3453221321105957,0.6517203477941873,0.3506383895874023,0.6327698974387177,0.5611913204193115,0.6989922525357333,0.354142427444458,0.6800262313465646,0.3506650924682617,0.6849715954938886,0.3421266078948974,0.7750064621049094,3.0009982585906982,0.6626870828048834,0.3266453742980957,0.9203746714852216,0.3413038253784179,0.6943362010308514,8.792906999588013,0.6961608120573337,0.4075734615325928,0.6116312960479353,0.3957655429840088,0.5206666666666667,0.140038251876831,12236,2.514906644821167,0.002,0.1055884361267089,0.0241903340581843,0.1209938526153564,2.785697095461673,0.0120115280151367,-,15.0,12,2,"[{'category': 'group_1', 'number': 2}]",1-class-1-cluster
figure_ascendingmarkersize50_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],50,0.5784402813612918,0.3898427486419678,0.6155139370071132,0.3834795951843261,0.5599851732879253,0.5955326557159424,0.653199184340387,0.383824348449707,0.6285175571505843,2.8565914630889893,0.6383981421168421,0.3775753974914551,0.7229433602650529,0.3917467594146728,0.6293520929959456,0.3553237915039062,0.9246773237784248,0.4931097030639648,0.6420567717934784,8.159165143966675,0.6442390661725357,2.857870578765869,0.5889641789934643,0.4156863689422607,0.322,0.1416645050048828,20935,0.1291799545288086,0.002,0.1081688404083252,0.0241903340581843,0.1215317249298095,2.785697095461673,0.0111103057861328,-,15.0,11,2,"[{'category': 'group_1', 'number': 2}]",1-class-1-cluster
figure_descendingmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],10,0.4320784184454797,0.3428664207458496,0.20460990637134013,2.866395235061645,0.8994619572810049,0.5275027751922607,0.3799344239669932,0.328214168548584,0.4457052144294426,0.3296694755554199,0.6631943196910539,0.3372342586517334,0.8412577108996366,0.3677120208740234,0.1667741150200614,0.3250160217285156,0.0127261489012249,2.6825172901153564,0.7442426997009387,8.058248043060303,0.7239703051061777,0.3779816627502441,0.6551648781413202,0.3846726417541504,0.7646666666666667,0.1426851749420166,5602,0.1163890361785888,0.002,0.1067900657653808,0.0241903340581843,0.1227679252624511,2.785697095461673,0.010962963104248,-,15.0,14,4,"[{'category': 'group_0', 'number': 2}, {'category': 'group_2', 'number': 2}]",1-class-1-cluster
figure_descendingmarkersize20_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],20,0.3485372292466738,0.3466134071350097,0.1476011330991649,0.3515815734863281,0.8698592511479504,0.5639514923095703,0.3148257228720827,0.3424727916717529,0.3709719529656489,0.3471317291259765,0.5973894071557773,0.3390405178070068,0.7836008271378938,2.744347333908081,0.1225235988195697,0.3322939872741699,0.0097002790019234,0.3318414688110351,0.678429773256979,8.469466924667358,0.6574415784143113,0.4034960269927978,0.5884030776953493,0.4000961780548095,0.5206666666666667,0.1345357894897461,12236,2.731250286102295,0.002,0.1085329055786132,0.0241903340581843,0.1209802627563476,2.785697095461673,0.0120332241058349,-,15.0,3,5,"[{'category': 'group_0', 'number': 3}, {'category': 'group_2', 'number': 2}]",1-class-1-cluster
figure_descendingmarkersize50_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],50,0.2694012448618129,0.3911211490631103,0.09798181489734559,0.3916747570037842,0.9054797721660586,0.6073620319366455,0.2485197892267996,0.373884916305542,0.2947522289871809,2.85595703125,0.5296979227247598,0.3919103145599365,0.7403586836111576,0.3971061706542969,0.0835118022998432,0.3617129325866699,0.0070399450357191,0.3670377731323242,0.6197150578818529,8.05613374710083,0.5954875022980801,0.4377222061157226,0.5619498337275441,2.9733853340148926,0.322,0.1458911895751953,20935,0.1317834854125976,0.002,0.1035325527191162,0.0241903340581843,0.1297380924224853,2.785697095461673,0.0109767913818359,-,15.0,3,7,"[{'category': 'group_0', 'number': 5}, {'category': 'group_2', 'number': 2}]",1-class-1-cluster
figure_category_basedmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],10,0.8245061962161251,0.3304698467254638,0.812942139143494,3.0350918769836426,0.8494069329987938,0.5328748226165771,0.8561705220184308,0.3229398727416992,0.8473584908014686,0.3263876438140869,0.8571719203886812,0.3252236843109131,0.9381177657601945,0.3451006412506103,0.8427348853876048,0.3095104694366455,0.2533132231275035,2.6599698066711426,0.7916392726847319,6.846052408218384,0.7919083764069722,0.3789618015289306,0.9108326552463152,0.3806915283203125,0.9666666666666668,0.1997568607330322,3072,0.1180286407470703,0.0,0.1065869331359863,0.02543841914539,0.1624481678009033,4.666591489598308,0.011887788772583,-,15.0,15,0,[],1-class-1-cluster
figure_category_basedmarkersize20_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],20,0.681601732120201,0.3573040962219238,0.6727977470501103,0.3590569496154785,0.7541645156170113,0.5708651542663574,0.7385957429826234,0.3599495887756347,0.7327337275821526,0.361281156539917,0.7545890017454344,0.3625342845916748,0.8633355905233339,3.1687679290771484,0.7295302032115714,0.3381733894348144,0.1328953270502231,0.3365144729614258,0.6298121061311439,7.131639003753662,0.6310517819090319,0.4302527904510498,0.8010998606511132,0.4335458278656006,0.9126666666666666,0.2603566646575928,11049,2.7477755546569824,0.0,0.1082396507263183,0.02543841914539,0.1541492938995361,4.666591489598308,0.0107378959655761,-,15.0,25,0,[],1-class-1-cluster
figure_category_basedmarkersize50_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],50,0.5723068240121569,0.3861358165740967,0.5632271656804839,0.3985261917114258,0.6566884134224771,0.5984227657318115,0.6371339461681649,0.375823974609375,0.6315636371133316,0.3814723491668701,0.6553748256347263,2.8563344478607178,0.7781833706785626,0.4132428169250488,0.6282434583750978,0.3668155670166015,0.0923044880458711,0.3795714378356933,0.5218698064433243,7.0275866985321045,0.5227332630759169,0.4247212409973144,0.6864291711343862,0.4260902404785156,0.7233333333333334,2.787803649902344,29320,0.1353514194488525,0.0,0.1147592067718505,0.02543841914539,0.1650142669677734,4.666591489598308,0.0110070705413818,-,15.0,38,1,"[{'category': 'group_0', 'number': 1}]",1-class-1-cluster
figure_ascendingmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],10,0.8949013915965305,0.3407642841339111,0.8607903321114849,0.3316819667816162,0.8234516505743652,0.5352766513824463,0.8976458464242583,2.691481113433838,0.8727502088633574,0.3293571472167969,0.86308491461503,0.328376293182373,0.9389658285123896,0.3398168087005615,0.883573761365365,0.3087670803070068,0.956118568284848,0.3114447593688965,0.9039036938204963,6.809896945953369,0.9032096898531704,2.7988476753234863,0.9248308879662246,0.374605655670166,0.9666666666666668,0.1966898441314697,3072,0.1203870773315429,0.0,0.1066071987152099,0.02543841914539,0.1539356708526611,4.666591489598308,0.0102159976959228,-,15.0,9,0,[],1-class-1-cluster
figure_ascendingmarkersize20_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],20,0.807176306365142,0.3506553173065185,0.7601046317675175,3.288044214248657,0.7021503798886615,0.5785434246063232,0.814055399465389,0.3454189300537109,0.7793506765029042,0.3499977588653564,0.7651964139971447,0.3437883853912353,0.8641779741042813,0.3720631599426269,0.796360116766027,0.3453447818756103,0.8857066017908366,3.0597426891326904,0.8226756740679508,6.879206418991089,0.8212210250971502,0.4117588996887207,0.8250308466045072,0.421689510345459,0.9126666666666666,0.2355446815490722,11049,0.1139485836029052,0.0,0.1028380393981933,0.02543841914539,0.1503214836120605,4.666591489598308,0.0108997821807861,-,15.0,7,0,[],1-class-1-cluster
figure_ascendingmarkersize50_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],50,0.7144382622705194,0.3971588611602783,0.6658580238307471,0.3964102268218994,0.5877100950558242,0.5944221019744873,0.7257596899446477,0.3684220314025879,0.6880610367324905,0.3837282657623291,0.6689433787036745,0.3796672821044922,0.7814215346271103,3.1923632621765137,0.7096104633305549,0.387991189956665,0.8158865511169093,0.3815412521362304,0.7366205366523632,6.963809251785278,0.7345714768843572,0.423262357711792,0.7167382140653336,0.4381670951843261,0.7233333333333334,0.260779857635498,29320,2.867731809616089,0.0,0.1068091392517089,0.02543841914539,0.1509902477264404,4.666591489598308,0.0099940299987792,-,15.0,4,0,[],1-class-1-cluster
figure_descendingmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],10,0.7572395271938739,0.3321733474731445,0.7437037330334486,0.3456888198852539,0.8726171862386506,0.5378522872924805,0.7976773977100238,0.3392846584320068,0.8080166717813235,2.965028047561645,0.8484418637903743,0.3290114402770996,0.9389674456060704,0.3427011966705322,0.843147846755798,0.3250231742858886,0.2182138678116618,0.3392024040222168,0.6439541429774273,6.977381944656372,0.6469340169077236,0.3800516128540039,0.8884854678361596,2.8492228984832764,0.9666666666666668,0.1978368759155273,3072,0.114473819732666,0.0,0.1070773601531982,0.02543841914539,0.150700569152832,4.666591489598308,0.0101146697998046,-,15.0,10,0,[],1-class-1-cluster
figure_descendingmarkersize20_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],20,0.6041663571617071,0.3478288650512695,0.5917624330724194,0.3539268970489502,0.7901246401494042,3.298489570617676,0.6665237203223167,0.3390517234802246,0.6824858858393024,0.347693920135498,0.742731558991722,0.337587833404541,0.8639245066834165,0.3712918758392334,0.7292482247018479,0.3393595218658447,0.1110099162164766,0.3441174030303955,0.4771508676138728,6.779433488845825,0.480648634903302,2.869359254837036,0.7790284364209963,0.3842053413391113,0.9126666666666666,0.2472469806671142,11049,0.1206469535827636,0.0,0.1074285507202148,0.02543841914539,0.1632163524627685,4.666591489598308,0.0100812911987304,-,15.0,5,1,"[{'category': 'group_2', 'number': 1}]",1-class-1-cluster
figure_descendingmarkersize50_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],50,0.4850733123502796,0.3829786777496338,0.4708981841485871,3.526506423950196,0.7101070562319748,0.5752739906311035,0.553324901437998,0.3820981979370117,0.5709772890571829,0.3978428840637207,0.6402201739014703,0.3875045776367187,0.7776864779585092,0.4052960872650146,0.6255738911898324,0.3589460849761963,0.0720891203230086,2.914210557937622,0.3628572595370124,6.98518967628479,0.3658188657866773,0.4317011833190918,0.6670169091250535,0.4194211959838867,0.7233333333333334,0.260561466217041,29320,0.1319820880889892,0.0,0.1114218235015869,0.02543841914539,0.1528434753417968,4.666591489598308,0.0112693309783935,-,15.0,3,2,"[{'category': 'group_2', 'number': 1}, {'category': 'group_0', 'number': 1}]",1-class-1-cluster
figure_category_basedmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],10,0.4473053660780313,0.3363575935363769,0.3415243804951231,0.3488578796386719,0.8254512902645201,0.5463340282440186,0.5568001094874099,0.3357009887695312,0.5979820657206197,0.3355352878570556,0.6377400360434017,0.3247253894805908,0.8051660830971423,0.35003662109375,0.3053935504776639,3.13210678100586,0.0293061989856043,0.3235054016113281,0.37767557436202237,7.099944353103638,0.3949507543417198,0.3805460929870605,0.7800191814637167,0.3793275356292724,0.7666666666666667,0.1516046524047851,5089,0.1157612800598144,0.004,2.9442477226257324,0.0250578488663558,0.2030794620513916,2.6287090009112,0.0107104778289794,-,15.0,46,0,[],no
