Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,predicted,predicted_class,Age_shap,Workclass_shap,Education-Num_shap,Marital Status_shap,Occupation_shap,Relationship_shap,Race_shap,Sex_shap,Capital Gain_shap,Capital Loss_shap,Hours per week_shap,Country_shap
42.0,4,10.0,2,,Husband,Amer-Indian-Eskimo,Female,7688.0,0.0,45.0,39,0.9892601,True,0.23851854,0.015514706,-0.058002986,0.13404822,-0.5139505,0.6054908,-0.24401045,0.03600481,5.31017,-0.03858999,0.16294333,0.017489925
29.0,4,9.0,2,Transport-moving,Husband,Black,Female,0.0,0.0,40.0,39,0.12154513,False,-0.4126931,-0.0024662246,-0.5287007,0.09583584,-0.4964629,0.7805135,0.031892065,0.04157503,-0.22301821,-0.08870958,-0.041657597,0.00864134
32.0,2,9.0,2,Protective-serv,Husband,Black,Female,0.0,0.0,43.0,39,0.31913492,False,-0.29988486,-0.014942081,-0.4464014,0.089886256,0.35477835,0.7225814,0.0284069,0.05364194,-0.20136979,-0.07638597,0.16641158,0.008156192
30.0,4,13.0,4,Armed-Forces,Not-in-family,Black,Female,0.0,0.0,60.0,39,0.30695316,False,-0.07497492,0.036056615,0.75333065,-0.22115016,0.13402954,-0.9850728,0.023703728,0.13584553,-0.16667607,-0.055409532,0.723126,0.02542005
30.0,4,9.0,0,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,39,0.0167897,False,-0.30131286,-0.011770172,-0.45973417,-0.14555697,-0.090424426,-1.5489515,0.021212049,0.09691732,-0.19873373,-0.05680605,-0.23549041,0.003220765
40.0,4,12.0,4,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.017572882,False,0.26390627,0.030942773,0.0060701245,-0.32669064,-0.4943678,-1.6042444,0.011004326,-0.34628314,-0.20034246,-0.059684943,-0.17429724,0.0129484385
39.0,4,13.0,2,Exec-managerial,Husband,Black,Female,0.0,0.0,45.0,39,0.6028858,True,0.14172047,0.059718974,0.6586881,0.08674924,-0.22842947,0.75372666,0.01657766,0.056068115,-0.19758469,-0.10166252,0.2965299,0.018030947
50.0,4,11.0,2,Tech-support,Wife,Black,Male,0.0,1887.0,36.0,39,0.9690018,True,0.28955898,0.038742375,0.09420441,0.09204361,0.20242919,1.6420017,0.021747898,-0.18488257,-0.13107452,2.5770054,-0.068697944,0.011890947
32.0,2,12.0,0,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,39,0.034057323,False,-0.2747985,-0.031766575,0.06671357,-0.08307022,0.49704787,-1.5080019,-0.1684082,-0.20052278,-0.19716285,-0.054698907,-0.2532156,0.005455211
36.0,4,10.0,4,Priv-house-serv,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.036751207,False,0.01394745,0.028925143,-0.18848528,-0.29119977,0.49580222,-1.5056626,0.027819235,-0.3150582,-0.19447367,-0.052705478,-0.15028341,0.007865342
63.0,4,9.0,2,Exec-managerial,Husband,Asian-Pac-Islander,Female,2105.0,0.0,40.0,40,0.08163367,False,-0.004402023,-0.028000811,-0.40676555,0.07239426,-0.23071738,0.82566696,-0.057600226,0.044278346,-1.4049358,-0.079243265,-0.061264925,0.052865412
38.0,4,9.0,4,Farming-fishing,Unmarried,Black,Male,0.0,0.0,40.0,39,0.007007783,False,0.13014215,0.016829772,-0.540202,-0.3659152,-0.72367334,-1.6245881,0.018374585,-0.2805038,-0.20914799,-0.06650188,-0.16510786,-0.0007698926
54.0,4,9.0,4,Farming-fishing,Other-relative,Black,Male,0.0,0.0,20.0,18,0.008503926,False,0.5945556,-0.039931513,-0.49926472,-0.38571587,-0.59150106,-1.517176,0.0072434098,-0.17423245,-0.21347465,-0.071232684,-0.8400429,0.11471881
44.0,4,9.0,0,Farming-fishing,Unmarried,Black,Male,0.0,0.0,40.0,39,0.011481097,False,0.37461194,0.021731261,-0.49416515,-0.17604703,-0.7470906,-1.590129,0.010662687,-0.26211464,-0.20151633,-0.0659261,-0.18435167,0.0014620923
37.0,1,14.0,4,Other-service,Own-child,Black,Male,0.0,0.0,40.0,39,0.105755016,False,0.120408796,0.3026671,1.0249923,-0.41175812,0.4628447,-1.8274382,0.030518813,-0.2829705,-0.18723708,-0.06451143,-0.1692888,0.009545805
61.0,5,13.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,50.0,39,0.74522686,True,0.24794361,0.27071175,0.66831946,0.059176635,0.073338225,0.7322638,0.016691696,0.061496023,-0.18489203,-0.09240981,0.34971687,0.0135886185
42.0,4,11.0,2,Transport-moving,Husband,Black,Female,0.0,0.0,40.0,39,0.3249538,False,0.25771502,0.039257884,-0.020046527,0.08244028,-0.5449043,0.87814826,0.018267956,0.04216695,-0.20626888,-0.092711315,-0.05168898,0.009156204
47.0,4,9.0,0,Transport-moving,Unmarried,Black,Male,0.0,0.0,40.0,39,0.01465957,False,0.4608913,0.015459958,-0.5090994,-0.18903401,-0.5298162,-1.6020145,0.009075594,-0.29282779,-0.2011699,-0.0647758,-0.16436177,0.002410632
42.0,4,13.0,2,Armed-Forces,Husband,Black,Female,0.0,1887.0,40.0,39,0.9808343,True,0.28850976,0.07174248,0.6109117,0.08103094,0.19135396,1.2713201,0.024701582,0.053921133,-0.12571888,2.6111684,-0.015741918,0.014709646
25.0,4,9.0,2,Craft-repair,Husband,Black,Female,0.0,0.0,40.0,39,0.045241855,False,-1.206835,-0.014109212,-0.4607381,0.12555994,-0.7013334,0.70695484,0.016622327,0.036831632,-0.23001431,-0.08828253,-0.09614864,0.0046849074
28.0,4,10.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,50.0,11,0.25083965,False,-0.67184836,0.011735273,-0.09351521,0.103716694,-0.12409818,0.6336954,0.023106962,0.040907893,-0.21708159,-0.085273765,0.47819638,-0.05105165
33.0,7,10.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,4.0,39,0.108813606,False,-0.33326304,-0.0193609,-0.015824625,0.08689627,-0.111308515,0.6861455,0.0140440585,0.042696163,-0.22740538,-0.099583134,-0.997822,0.014500478
37.0,4,10.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,50.0,39,0.51017106,True,0.13540417,0.058831412,-0.095153034,0.09467378,-0.07396984,0.75888205,0.011666676,0.05133049,-0.19234572,-0.08469591,0.50651693,0.0121786995
21.0,4,10.0,4,Exec-managerial,Own-child,Black,Male,0.0,0.0,40.0,39,0.00086145615,False,-2.5207162,-0.020736706,-0.17580028,-0.53331226,-0.27887946,-1.6251116,-0.00066163414,-0.22555701,-0.20566233,-0.07687553,-0.23412168,-0.015956583
42.0,6,10.0,2,Sales,Husband,Black,Female,0.0,0.0,60.0,39,0.17876592,False,0.10833397,-0.41021305,-0.2176592,0.078015946,-0.72788393,0.6998718,0.013859754,0.047026522,-0.20352143,-0.099323705,0.31977588,0.009616464
21.0,4,5.0,4,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,20.0,39,0.00047743428,False,-2.2590373,-0.088616475,-0.5747073,-0.38349462,-0.36810434,-1.2884554,-0.1948671,0.06648579,-0.20770401,-0.081180975,-1.106392,-0.017900042
28.0,4,13.0,2,Other-service,Husband,Black,Female,5178.0,0.0,50.0,39,0.96954197,True,-0.41954008,0.054254975,0.47022587,0.13014472,0.3779927,1.0554824,0.018424649,0.03962536,2.5558531,-0.054284275,0.3658512,0.009069459
48.0,5,11.0,2,Other-service,Husband,Black,Female,0.0,0.0,50.0,39,0.7606977,True,0.5232927,0.2102373,-0.012334016,0.08354357,0.48644534,0.76040965,0.023306252,0.05847462,-0.18101573,-0.08202434,0.4164352,0.012367495
22.0,4,10.0,4,Armed-Forces,Other-relative,Black,Male,0.0,0.0,18.0,39,0.0008275045,False,-2.3588846,-0.06263963,-0.13370094,-0.45294052,0.13189028,-1.4525894,0.0049505746,-0.20975636,-0.20479944,-0.07684928,-1.1239957,-0.014312425
31.0,4,14.0,2,Tech-support,Wife,Black,Male,0.0,0.0,50.0,39,0.7378805,True,-0.15289052,0.02735072,1.0013281,0.08585462,0.11428331,1.1499763,0.028747996,-0.1383644,-0.18773258,-0.09091255,0.3093476,0.030621877
21.0,4,10.0,4,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,20.0,39,0.0005075023,False,-2.5801976,-0.057312123,-0.14645162,-0.36245722,-0.32827333,-1.3050666,-0.0041167554,-0.27494493,-0.20277305,-0.07195517,-1.0949496,-0.014367389
49.0,6,9.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,50.0,26,0.24494798,False,0.3514071,-0.3837506,-0.4581558,0.07471201,-0.1433895,0.6403852,0.01353907,0.056102864,-0.1916747,-0.084218495,0.43792915,-0.29599568
24.0,4,12.0,4,Armed-Forces,Own-child,Black,Female,0.0,0.0,20.0,39,0.0019840044,False,-1.8498884,-0.04510707,-0.011585627,-0.43089977,0.12895934,-1.5786475,0.0056651514,0.07545897,-0.21146618,-0.0767459,-1.088785,0.005027366
47.0,6,14.0,0,Tech-support,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.26232252,False,0.53981817,-0.2717993,1.0429413,-0.14904852,0.32751977,-1.2284187,0.010785768,0.20495339,-0.16621499,-0.057618864,-0.15286225,0.008643378
47.0,4,9.0,2,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,39,0.3698148,False,0.582183,0.01834348,-0.4497129,0.09413989,-0.080359064,0.85204047,-0.12846024,0.051542263,-0.1951498,-0.07771528,-0.081625775,0.024392232
36.0,4,10.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.33312562,False,-0.0065224483,0.040060025,-0.057504717,0.09172911,-0.17616604,0.882893,0.016490266,0.045989607,-0.2025169,-0.086980216,-0.10895081,0.010027088
62.0,4,6.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,35.0,39,0.15751894,False,0.11644422,-0.03223982,-1.120224,0.068986975,0.18590254,0.62946326,0.024162015,0.067330875,-0.21091188,-0.07737382,-0.19850262,0.012787921
20.0,6,10.0,4,Tech-support,Own-child,Black,Female,0.0,0.0,10.0,39,0.0014722309,False,-2.6459343,0.21188338,-0.101480104,-0.3949076,0.26500434,-1.4546039,-0.019885989,0.08147002,-0.20221935,-0.07888025,-1.0243846,-0.0129249655
36.0,4,9.0,2,Priv-house-serv,Husband,Black,Female,0.0,0.0,50.0,39,0.50178844,True,0.041365273,0.040321317,-0.4636767,0.09840767,0.47147954,0.752766,0.029328743,0.053272303,-0.18760635,-0.07480495,0.37993097,0.008999821
21.0,0,10.0,4,Adm-clerical,Own-child,Black,Male,0.0,0.0,35.0,39,0.0004523299,False,-2.7063928,0.013397782,-0.15756686,-0.5225581,-0.6637372,-1.630845,-0.0013571978,-0.22156514,-0.20389293,-0.073723756,-0.36762017,-0.022150215
31.0,4,9.0,6,Prof-specialty,Unmarried,Black,Male,0.0,0.0,40.0,39,0.016374853,False,-0.14772202,-0.0063618706,-0.512523,0.21109119,-0.21613684,-1.5128796,0.03836264,-0.37749487,-0.20277339,-0.058112487,-0.1759733,0.0076565905
59.0,4,9.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.39791134,False,0.5181598,0.017073318,-0.40522534,0.07868595,-0.110919625,0.84396416,0.023255786,0.047722857,-0.19345695,-0.07558804,-0.033697374,0.018480994
41.0,1,14.0,0,Tech-support,Unmarried,Black,Male,1506.0,0.0,40.0,39,0.06499524,False,0.31294063,0.51595944,0.7996896,-0.13093215,0.32458034,-1.4363297,0.014052176,-0.34427512,-1.41521,-0.05755872,-0.11002537,0.0035017347
19.0,4,4.0,4,,Unmarried,Black,Female,0.0,0.0,25.0,13,0.0039691827,False,-1.8788044,-0.06871667,-0.44592744,-0.2480762,0.10757348,-0.9696233,0.01277895,0.092711106,-0.19667894,-0.064426854,-0.9009121,0.177517
25.0,4,7.0,2,Priv-house-serv,Husband,Black,Female,0.0,0.0,40.0,39,0.07160849,False,-1.2066437,-0.02047421,-1.0758455,0.13414837,0.4655442,0.5991276,0.020552853,0.04457314,-0.23068526,-0.07837908,-0.0825215,0.010989205
25.0,4,13.0,4,Priv-house-serv,Not-in-family,Black,Female,0.0,0.0,40.0,39,0.021526152,False,-1.4586712,0.010880666,0.48280877,-0.3074969,0.3334857,-1.3905683,0.0072132624,0.10315185,-0.19772513,-0.06586811,-0.20605071,0.014745062
30.0,5,10.0,4,Other-service,Not-in-family,Black,Male,0.0,0.0,60.0,39,0.113769084,False,-0.0995143,0.18868849,-0.24083887,-0.33116668,0.44493622,-1.1157811,0.019431643,-0.32959497,-0.17862864,-0.052236587,0.77345663,0.011071462
62.0,2,10.0,0,Farming-fishing,Not-in-family,Black,Female,0.0,0.0,45.0,39,0.06599961,False,0.29534742,-0.060573496,-0.17001744,-0.061825465,-0.8843013,-1.0932332,0.0097949775,0.16894808,-0.1754304,-0.054996405,0.51847005,0.00062169106
19.0,4,10.0,4,Exec-managerial,Other-relative,Black,Male,0.0,0.0,40.0,39,0.0007890332,False,-2.5690274,-0.025182173,-0.17972353,-0.53215784,-0.30836028,-1.5993526,-0.0017104453,-0.25085235,-0.20501892,-0.07674974,-0.23527387,-0.017870609
24.0,4,13.0,4,Armed-Forces,Own-child,Black,Male,0.0,0.0,35.0,39,0.003974578,False,-1.8617429,-0.01549632,0.43521276,-0.46316966,0.131085,-1.7461927,0.002814223,-0.20426272,-0.21092121,-0.08118876,-0.37236127,0.0050085564
27.0,1,9.0,2,Craft-repair,Husband,Asian-Pac-Islander,Female,0.0,0.0,40.0,39,0.11571178,False,-0.71742946,0.29161075,-0.48428947,0.10932163,-0.7456951,0.756411,0.17077702,0.04461549,-0.22743705,-0.07906373,-0.02965482,0.019779155
34.0,4,9.0,0,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,30.0,39,0.002939595,False,-0.17832288,-0.03346025,-0.55385506,-0.17351891,-0.6607761,-1.5081697,-0.23805028,-0.21354875,-0.21579337,-0.06540485,-0.84824926,0.0052452083
43.0,6,15.0,2,Tech-support,Husband,Black,Female,0.0,0.0,30.0,39,0.70062125,True,0.29866514,-0.15470742,1.6015805,0.05680408,0.42286792,0.5941258,0.021545777,0.05563409,-0.21353857,-0.10636,-0.6038173,0.020087574
44.0,4,13.0,2,Tech-support,Husband,Black,Female,0.0,0.0,35.0,39,0.7078086,True,0.36981532,0.037144892,0.68661547,0.08266619,0.30901548,0.86630875,0.015824478,0.05950666,-0.19658254,-0.09922383,-0.116134904,0.012439176
46.0,5,13.0,2,Armed-Forces,Husband,Black,Female,99999.0,0.0,72.0,39,0.9970733,True,0.3745056,0.15583207,0.3752955,0.09854554,0.27676487,0.5124498,0.013218996,0.055939026,4.9863973,-0.04243765,0.14938755,0.017690236
46.0,4,13.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.5879279,True,0.45275307,0.041960724,0.6322144,0.079661936,-0.20691738,0.829094,0.010601659,0.05476182,-0.20523885,-0.10293334,-0.10452367,0.016599704
21.0,4,9.0,4,Armed-Forces,Own-child,Black,Male,0.0,0.0,40.0,39,0.0012284899,False,-2.5678895,-0.030249499,-0.374194,-0.49621487,0.13847438,-1.5452937,0.0063634235,-0.21257001,-0.20378138,-0.07255405,-0.18352897,-0.016662173
44.0,1,12.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.59938675,True,0.41381785,0.47095466,0.12324049,0.08153207,-0.16175508,0.8918278,0.014366934,0.050494015,-0.20038688,-0.08200337,-0.06322366,0.0066752587
50.0,6,9.0,2,Farming-fishing,Wife,Black,Male,0.0,0.0,12.0,0,0.13079,False,0.19721332,-0.07080341,-0.55918795,0.078630485,-0.6579577,1.4405063,0.03384966,-0.0927371,-0.21405801,-0.089889765,-0.6592028,-0.1577253
55.0,4,10.0,4,Exec-managerial,Own-child,Black,Male,0.0,0.0,36.0,39,0.0141078485,False,0.4998934,0.010757486,-0.14231105,-0.48966783,-0.3019419,-1.8114502,0.015609013,-0.3238046,-0.20210205,-0.06692615,-0.30717713,0.014934365
23.0,4,9.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,40.0,39,0.024913304,False,-2.5566595,-0.018376391,-0.42564029,0.10259177,0.11259629,0.6601501,0.015245641,0.03851017,-0.2250235,-0.088463224,-0.13217697,-0.007252085
22.0,4,9.0,4,Tech-support,Own-child,Black,Female,0.0,0.0,54.0,39,0.007056922,False,-2.1414022,-0.03657659,-0.34870642,-0.46611932,0.2503154,-1.4489558,-0.0018125059,0.074842624,-0.19286065,-0.06796503,0.59172,-0.016503211
47.0,4,14.0,2,Other-service,Husband,Black,Female,99999.0,0.0,55.0,39,0.99810445,True,0.44033083,0.06320274,0.65574443,0.10333446,0.47899583,0.490853,0.023217978,0.049099695,4.8105917,-0.04191051,0.31752118,0.017994916
34.0,0,14.0,4,Adm-clerical,Not-in-family,Black,Female,4650.0,0.0,30.0,39,0.034272652,False,-0.1254417,0.12057124,0.9021699,-0.22661288,-0.67178595,-1.1572303,0.021338824,0.2076496,-0.51943433,-0.05887548,-0.701198,0.0129429335
32.0,0,13.0,0,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,50.0,39,0.20991911,False,-0.15472399,0.034578133,0.80304956,-0.05241361,-0.54899824,-1.1328908,0.005716109,0.17558543,-0.16606824,-0.051521584,0.89804876,0.0068528783
62.0,0,6.0,6,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,30.0,39,0.007701519,False,0.38914657,0.0923396,-0.85308385,-0.0848984,-0.6523088,-1.1965766,0.028228099,-0.43265846,-0.20212202,-0.051991932,-0.761315,0.009263339
26.0,5,9.0,4,Armed-Forces,Own-child,Black,Female,0.0,0.0,50.0,39,0.039713584,False,-0.8596584,0.36143705,-0.33804533,-0.47051293,0.18928558,-1.3980179,-0.0062598377,0.09060068,-0.18767136,-0.05853964,0.62764597,0.0068282587
44.0,4,10.0,0,Exec-managerial,Unmarried,Black,Male,0.0,0.0,40.0,39,0.020372787,False,0.3931868,0.014575554,-0.15877947,-0.154221,-0.32497516,-1.6953772,0.009909335,-0.32718435,-0.19275273,-0.062253796,-0.24175279,0.009278375
60.0,0,13.0,2,Adm-clerical,Husband,Asian-Pac-Islander,Female,0.0,2163.0,25.0,35,0.2799451,False,0.46226072,0.11722025,0.8028347,0.045813717,-0.28681687,0.75706613,-0.06273066,0.047152143,-0.22399962,-0.36091515,-0.8707451,-0.22924365
44.0,4,9.0,0,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,45.0,39,0.09701833,False,0.34605283,0.018389232,-0.53855914,-0.08087253,-0.06808501,-1.1921735,0.014309435,0.16016656,-0.17538628,-0.048528276,0.46366215,0.012849045
22.0,4,9.0,2,Prof-specialty,Husband,Black,Female,0.0,0.0,40.0,39,0.01667743,False,-2.6066847,-0.0142360125,-0.42511252,0.10671002,-0.17172414,0.6464451,0.0048011667,0.03423018,-0.22756582,-0.09066858,-0.1744351,-0.01601643
69.0,6,6.0,3,Sales,Not-in-family,Black,Female,3273.0,0.0,45.0,39,0.011798851,False,-0.012623383,-0.08088601,-0.6021401,-0.009119285,-0.70300186,-0.69189966,0.014531331,0.1520298,-1.7238206,-0.066815786,0.4372107,0.0012807298
21.0,4,10.0,4,Armed-Forces,Other-relative,Black,Female,0.0,0.0,40.0,39,0.001954382,False,-2.7310143,-0.02888741,-0.16052972,-0.4391307,0.14641385,-1.4925995,0.00469995,0.08773674,-0.2031987,-0.074237,-0.18892081,-0.013422817
72.0,6,15.0,2,Tech-support,Husband,Black,Female,0.0,2246.0,28.0,39,0.88172925,True,-0.108208075,0.049521036,1.3914287,0.04113954,0.21155724,0.5655141,0.016319972,0.059926998,-0.15457942,1.6578368,-0.58542544,0.0065075746
60.0,6,9.0,4,Sales,Unmarried,Black,Female,0.0,0.0,42.0,39,0.03422063,False,0.5548869,-0.12540306,-0.42624483,-0.24105656,-0.84187514,-1.207127,0.02059936,0.15348789,-0.19477597,-0.06807911,0.17137861,0.0067325663
31.0,4,10.0,4,Other-service,Own-child,Black,Female,0.0,0.0,40.0,39,0.019938672,False,-0.29230055,0.02582417,-0.20373486,-0.49998927,0.38622874,-1.8234384,0.030772123,0.09599823,-0.20251578,-0.06714805,-0.20702182,0.005004701
25.0,4,13.0,4,Armed-Forces,Not-in-family,Black,Male,6849.0,0.0,50.0,39,0.06585316,False,-0.8571679,0.020626852,0.30317304,-0.35536692,0.12673244,-2.0902739,0.002168803,-0.23219489,1.1697237,-0.043953814,0.4334424,0.013514948
33.0,4,11.0,4,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,39,0.0078059146,False,-0.22348154,-0.0011361843,-0.038799737,-0.39100996,-0.5104634,-1.569664,-0.25616956,-0.23770922,-0.21353957,-0.071542,-0.19771793,0.008827711
31.0,2,9.0,4,,Own-child,Black,Female,0.0,0.0,40.0,39,0.0106715895,False,-0.24133784,-0.13237077,-0.41127995,-0.42521027,-0.1829735,-1.6683816,0.027819553,0.10357947,-0.20242506,-0.05756734,-0.2002504,0.0035878068
25.0,4,9.0,4,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,25.0,39,0.001108527,False,-0.99489826,-0.07975141,-0.44299737,-0.43862957,-0.63203937,-1.3122888,-0.24486153,-0.22439483,-0.21338116,-0.07292273,-1.00005,-0.0047656894
58.0,6,9.0,2,Sales,Husband,Asian-Pac-Islander,Female,0.0,0.0,30.0,39,0.0688658,False,0.32985303,-0.1785998,-0.5061065,0.06649062,-0.7445496,0.6572607,-0.013847196,0.034036264,-0.2299078,-0.09250268,-0.83055604,0.04681663
42.0,2,13.0,2,Protective-serv,Husband,Black,Female,0.0,1902.0,40.0,39,0.9666825,True,0.30155942,-0.2422138,0.5788189,0.078203745,0.32764643,1.2515345,0.019487182,0.05326724,-0.12801507,2.285246,-0.021251168,0.0061353785
30.0,4,5.0,4,Sales,Other-relative,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,39,0.0031629317,False,-0.35606933,-0.060487658,-0.91183144,-0.4004587,-0.7831112,-1.3848993,-0.2970583,0.10234133,-0.2144874,-0.070750155,-0.23668055,0.003035882
54.0,4,11.0,2,Protective-serv,Husband,Amer-Indian-Eskimo,Female,15024.0,0.0,38.0,23,0.99613994,True,0.4831123,0.010174313,0.07288628,0.09801758,0.22481139,0.50761026,-0.22187456,0.038812835,5.629239,-0.03961198,-0.023166109,-0.084176965
23.0,4,10.0,4,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,39,0.0016554899,False,-2.074727,-0.026057148,-0.16406702,-0.3822782,-0.37439567,-1.399008,-0.0010741875,-0.30056572,-0.20304878,-0.06914921,-0.25422418,-0.010765915
19.0,4,7.0,4,Craft-repair,Own-child,Black,Female,0.0,0.0,24.0,39,0.0004390608,False,-2.3836138,-0.06644785,-0.622077,-0.40781426,-0.53757024,-1.3136936,0.0013692089,0.06483669,-0.21015777,-0.08302756,-1.008904,-0.020697905
42.0,4,10.0,2,,Husband,Black,Female,0.0,0.0,50.0,39,0.3813164,False,0.15441997,0.046362583,-0.08100616,0.07546313,-0.43987882,0.737478,0.025188249,0.04605502,-0.19285099,-0.076711096,0.3574364,0.0067079617
50.0,2,10.0,6,Tech-support,Unmarried,Black,Female,0.0,0.0,40.0,39,0.22803712,False,0.55483913,-0.029707344,-0.120203406,0.44998434,0.32699087,-1.3064902,0.038705215,0.28282765,-0.18412165,-0.05484786,-0.041645553,0.006869083
38.0,4,13.0,3,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,6,0.06913161,False,0.22599366,0.020878555,0.6721988,-0.08109488,-0.22043979,-1.2360561,-0.21897197,0.1460446,-0.18811506,-0.061382424,-0.23574445,-0.2807878
66.0,5,13.0,2,Other-service,Husband,Black,Female,10605.0,0.0,40.0,39,0.99456304,True,-0.33889717,0.19738686,0.48387387,0.09404288,0.41123602,0.47031823,0.027552394,0.034653608,5.0278378,-0.04837867,-0.017414989,0.009514048
56.0,4,10.0,2,,Husband,Black,Female,0.0,0.0,60.0,0,0.38676822,False,0.33288985,0.020393413,-0.02424557,0.071933724,-0.24463321,0.72896695,0.048845436,0.056304794,-0.18693697,-0.07598295,0.1504966,-0.19632016
24.0,4,11.0,4,Armed-Forces,Unmarried,Black,Female,0.0,0.0,5.0,39,0.0029812225,False,-1.8987521,-0.07299352,-0.011794336,-0.33672222,0.15518245,-1.2415043,0.009049487,0.09866733,-0.2052809,-0.07109303,-1.0998739,0.005318621
18.0,0,7.0,4,Adm-clerical,Other-relative,Black,Male,0.0,0.0,20.0,39,0.00023370827,False,-2.5603995,-0.0068643196,-0.6857224,-0.45712194,-0.6736788,-1.3033342,-0.002850812,-0.22976722,-0.20285645,-0.07268271,-0.9986807,-0.024612846
66.0,4,10.0,2,Armed-Forces,Husband,Black,Female,0.0,0.0,24.0,39,0.11578139,False,-0.34034407,-0.11265693,-0.02095115,0.06307802,0.11975248,0.71781135,0.019277535,0.048917722,-0.20739286,-0.09706705,-1.0844908,0.0036948074
42.0,2,14.0,2,Other-service,Husband,Black,Female,0.0,1902.0,60.0,39,0.98017555,True,0.2682455,-0.28497738,0.85594743,0.075744726,0.58099425,1.0908602,0.022688031,0.060531106,-0.108237155,2.1772225,0.2919058,0.012523543
30.0,4,13.0,2,Exec-managerial,Wife,Asian-Pac-Islander,Male,0.0,0.0,40.0,30,0.4532602,False,-0.23952551,-0.012430163,0.73038876,0.10216741,-0.22114454,1.3459775,-0.100851424,-0.10962663,-0.2201626,-0.10471288,-0.12402346,-0.09093276
20.0,4,10.0,4,Other-service,Own-child,Black,Male,0.0,0.0,30.0,39,0.0008337346,False,-2.6864932,-0.021181734,-0.18377332,-0.49182338,0.25010392,-1.5866901,0.006239386,-0.19039178,-0.20827019,-0.079522066,-0.73663193,-0.01769066
22.0,0,11.0,4,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,20.0,39,0.0011614636,False,-2.2213268,0.004297826,0.07181278,-0.4253785,-0.53917897,-1.5255395,0.2434842,0.08757401,-0.20460546,-0.07611289,-1.025501,-0.0038023347
42.0,4,9.0,2,Transport-moving,Husband,Black,Female,4386.0,0.0,48.0,39,0.7072948,True,0.24721362,0.043357395,-0.3275287,0.09961367,-0.3458489,0.84347814,0.015219066,0.047011156,1.2757641,-0.078722745,0.19477874,0.010574899
35.0,4,10.0,2,Craft-repair,Husband,Black,Female,0.0,2042.0,40.0,39,0.046393927,False,-0.27411857,0.01121734,-0.28321454,0.05412522,-0.6071912,0.7143734,0.018000247,0.03722622,-0.23558281,-1.2207005,-0.0997512,0.0051662987
46.0,4,9.0,2,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,39,0.3555871,False,0.53644437,0.020053318,-0.45076004,0.0947851,-0.086100474,0.8518422,-0.13300683,0.051922843,-0.1955942,-0.07798614,-0.08631422,0.022773447
36.0,4,9.0,5,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40.0,4,0.019166274,False,0.096295595,-0.0003082223,-0.43919376,-0.25651202,-0.3477365,-1.4152744,0.0340248,0.18480217,-0.19428834,-0.049003452,-0.22111203,-0.18431711
40.0,6,11.0,2,Tech-support,Wife,Black,Male,0.0,1977.0,15.0,39,0.96825266,True,0.3440893,0.022066,0.116133526,0.09234753,0.23310773,1.9507647,0.026845494,-0.11810084,-0.13739282,2.6592786,-0.64061075,0.011788261
22.0,0,9.0,2,Adm-clerical,Wife,Black,Male,0.0,0.0,22.0,39,0.011016033,False,-2.4483314,-0.017815571,-0.52490515,0.114045605,-0.58056086,1.5790535,0.018665444,-0.099373765,-0.22765379,-0.08468794,-1.0748966,-0.008236521
